transaction_id,transaction_date,branch_id,branch_name,city,region,customer_id,customer_age_group,customer_gender,product_id,product_name,category,brand,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TX004772,2023-12-23,BR007,West Gate,Pursat,West,CUS03670,55+,Female,PRD0030,Facial Cleanser,Beauty,GlowLab,2,$44.99,10%,$80.98,$55.35,$25.63,Cash
TX004773,2023-12-23,BR005,South Market,Kampot,South,CUS01233,55+,Female,PRD0062,Sketchbook,Stationery,PaperPlus,3,$8.99,25%,$20.23,$11.49,$8.74,Credit Card
TX004774,2023-12-23,BR007,West Gate,Pursat,West,CUS00282,25-34,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,1,$63.99,10%,$57.59,$41.50,$16.09,Cash
TX004775,2023-12-23,BR004,North Point,Battambang,North,CUS01944,35-44,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,4,$11.99,20%,$38.37,$26.46,$11.91,Debit Card
TX004776,2023-12-23,BR008,City Hub,Sihanoukville,South,CUS02481,18-24,Female,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$794.99,20%,$635.99,$406.66,$229.33,Debit Card
TX004777,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03128,25-34,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,5,$64.99,25%,$243.71,$175.61,$68.10,Cash
TX004778,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03196,45-54,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$97.99,15%,$166.58,$121.29,$45.29,Credit Card
TX004779,2023-12-23,BR004,North Point,Battambang,North,CUS03640,18-24,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,2,$56.99,10%,$102.58,$70.93,$31.65,Debit Card
TX004780,2023-12-23,BR001,Central Mall,Phnom Penh,Central,CUS00125,18-24,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,6,$53.99,10%,$291.55,$199.34,$92.21,Cash
TX004781,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS04138,25-34,Male,PRD0022,Cotton Bedsheet Set,Home Living,CozyNest,2,$101.99,5%,$193.78,$112.42,$81.36,Debit Card
TX004782,2023-12-23,BR004,North Point,Battambang,North,CUS04067,45-54,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$659.99,25%,$494.99,$342.54,$152.45,Debit Card
TX004783,2023-12-23,BR004,North Point,Battambang,North,CUS00144,25-34,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,3,$63.99,15%,$163.17,$114.64,$48.53,Cash
TX004784,2023-12-23,BR001,Central Mall,Phnom Penh,Central,CUS01389,35-44,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,4,$70.99,10%,$255.56,$173.17,$82.39,Debit Card
TX004785,2023-12-23,BR006,East Square,Kratie,East,CUS03249,25-34,Female,PRD0036,Hair Serum,Beauty,GlowLab,1,$14.99,5%,$14.24,$11.81,$2.43,Credit Card
TX004786,2023-12-23,BR008,City Hub,Sihanoukville,South,CUS02051,45-54,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,1,$70.99,5%,$67.44,$56.30,$11.14,Cash
TX004787,2023-12-23,BR006,East Square,Kratie,East,CUS00016,25-34,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$93.99,20%,$150.38,$111.91,$38.47,Cash
TX004788,2023-12-23,BR004,North Point,Battambang,North,CUS01564,18-24,Male,PRD0039,Yoga Mat,Sports,FitGear,2,$64.99,20%,$103.98,$63.44,$40.54,Debit Card
TX004789,2023-12-23,BR005,South Market,Kampot,South,CUS02454,25-34,Male,PRD0044,Sports Water Bottle,Sports,FitGear,1,$72.99,20%,$58.39,$49.53,$8.86,Debit Card
TX004790,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS03696,35-44,Female,PRD0017,Wool Sweater,Fashion,Urbanwear,1,$85.99,25%,$64.49,$51.94,$12.55,Credit Card
TX004791,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS03509,35-44,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$838.99,5%,$797.04,$631.58,$165.46,Credit Card
TX004792,2023-12-23,BR007,West Gate,Pursat,West,CUS03967,45-54,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,5,$88.99,15%,$378.21,$315.45,$62.76,Credit Card
TX004793,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS02008,18-24,Female,PRD0008,Power Bank 20000mAh,Electronics,Sonix,2,$715.99,5%,"$1,360.38",$985.88,$374.50,Credit Card
TX004794,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03389,45-54,Female,PRD0004,Smart TV 43in,Electronics,ClearView,1,$569.99,30%,$398.99,$225.36,$173.63,Cash
TX004795,2023-12-23,BR008,City Hub,Sihanoukville,South,CUS00421,45-54,Male,PRD0001,Smartphone X10,Electronics,Voltek,2,$658.99,15%,"$1,120.28",$733.70,$386.58,Debit Card
TX004796,2023-12-23,BR006,East Square,Kratie,East,CUS02173,35-44,Male,PRD0028,Electric Kettle,Home Living,HomeCraft,2,$28.99,20%,$46.38,$29.97,$16.41,Debit Card
TX004797,2023-12-23,BR005,South Market,Kampot,South,CUS03856,55+,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,3,$97.99,0%,$293.97,$174.75,$119.22,Credit Card
TX004798,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03553,35-44,Female,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,2,$35.99,20%,$57.58,$43.27,$14.31,Credit Card
TX004799,2023-12-23,BR006,East Square,Kratie,East,CUS02758,25-34,Female,PRD0058,Notebook A5,Stationery,PaperPlus,3,$10.99,20%,$26.38,$17.98,$8.40,Mobile Payment
TX004800,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS00633,18-24,Female,PRD0062,Sketchbook,Stationery,PaperPlus,4,$8.99,0%,$35.96,$29.19,$6.77,Mobile Payment
TX004801,2023-12-23,BR007,West Gate,Pursat,West,CUS00797,55+,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,4,$130.99,15%,$445.37,$318.40,$126.97,Cash
TX004802,2023-12-23,BR001,Central Mall,Phnom Penh,Central,CUS02858,55+,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,3,$22.99,5%,$65.52,$43.67,$21.85,Mobile Payment
TX004803,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS01440,25-34,Female,PRD0046,Resistance Bands Set,Sports,FitGear,2,$198.99,30%,$278.59,$210.79,$67.80,Credit Card
TX004804,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS01463,18-24,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,3,$19.99,25%,$44.98,$32.57,$12.41,Debit Card
TX004805,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03571,45-54,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,4,$7.99,5%,$30.36,$21.24,$9.12,Debit Card
TX004806,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS00076,35-44,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,2,$217.99,10%,$392.38,$233.17,$159.21,Credit Card
TX004807,2023-12-23,BR007,West Gate,Pursat,West,CUS01741,55+,Male,PRD0038,Body Lotion,Beauty,PureSkin,2,$31.99,5%,$60.78,$42.52,$18.26,Cash
TX004808,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS01043,45-54,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,8,$19.99,10%,$143.93,$97.53,$46.40,Cash
TX004809,2023-12-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS00109,45-54,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,3,$20.99,30%,$44.08,$32.48,$11.60,Debit Card
TX004810,2023-12-23,BR007,West Gate,Pursat,West,CUS00951,25-34,Male,PRD0036,Hair Serum,Beauty,GlowLab,2,$15.99,0%,$31.98,$24.49,$7.49,Credit Card
TX004811,2023-12-23,BR006,East Square,Kratie,East,CUS00807,55+,Female,PRD0016,Running Sneakers,Fashion,StrideOn,2,$43.99,30%,$61.59,$39.95,$21.64,Credit Card
TX004812,2023-12-23,BR006,East Square,Kratie,East,CUS02101,45-54,Female,PRD0055,Fresh Milk 1L,Grocery,DairyBest,7,$18.99,0%,$132.93,$83.03,$49.90,Cash
TX004813,2023-12-23,BR005,South Market,Kampot,South,CUS01918,18-24,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,5,$21.99,20%,$87.96,$52.41,$35.55,Debit Card
TX004814,2023-12-23,BR001,Central Mall,Phnom Penh,Central,CUS02025,35-44,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,5,$3.99,20%,$15.96,$11.51,$4.45,Credit Card
TX004815,2023-12-23,BR006,East Square,Kratie,East,CUS03687,45-54,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,4,$239.99,5%,$911.96,$541.01,$370.95,Mobile Payment
TX004816,2023-12-23,BR007,West Gate,Pursat,West,CUS02097,35-44,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$55.99,20%,$89.58,$57.44,$32.14,Credit Card
TX004817,2023-12-23,BR003,Riverside Center,Siem Reap,North,CUS02680,35-44,Male,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,4,$30.99,15%,$105.37,$79.78,$25.59,Cash
TX004818,2023-12-24,BR007,West Gate,Pursat,West,CUS02718,25-34,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,1,$234.99,20%,$187.99,$134.94,$53.05,Cash
TX004819,2023-12-24,BR005,South Market,Kampot,South,CUS02164,55+,Female,PRD0029,Wall Clock,Home Living,BrightHome,3,$50.99,10%,$137.67,$86.05,$51.62,Credit Card
TX004820,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS01345,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,4,$1.00,30%,$2.80,$1.98,$0.82,Credit Card
TX004821,2023-12-24,BR006,East Square,Kratie,East,CUS03795,45-54,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$63.99,15%,$108.78,$90.72,$18.06,Cash
TX004822,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS01927,25-34,Female,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,7,$16.99,30%,$83.25,$47.64,$35.61,Debit Card
TX004823,2023-12-24,BR008,City Hub,Sihanoukville,South,CUS02411,35-44,Female,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$296.99,30%,$207.89,$119.32,$88.57,Credit Card
TX004824,2023-12-24,BR004,North Point,Battambang,North,CUS02350,35-44,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,3,$138.99,15%,$354.42,$228.37,$126.05,Debit Card
TX004825,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS03504,45-54,Male,PRD0023,LED Desk Lamp,Home Living,BrightHome,4,$250.99,20%,$803.17,$472.31,$330.86,Debit Card
TX004826,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS02246,45-54,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,4,$95.99,20%,$307.17,$175.26,$131.91,Cash
TX004827,2023-12-24,BR008,City Hub,Sihanoukville,South,CUS01991,25-34,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$125.99,5%,$239.38,$157.39,$81.99,Credit Card
TX004828,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$94.99,10%,$170.98,$143.18,$27.80,Mobile Payment
TX004829,2023-12-24,BR006,East Square,Kratie,East,CUS03320,35-44,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,3,$133.99,0%,$401.97,$247.61,$154.36,Mobile Payment
TX004830,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS01465,18-24,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,4,$5.99,5%,$22.76,$16.40,$6.36,Debit Card
TX004831,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS03933,35-44,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,2,$1.00,10%,$1.80,$1.34,$0.46,Debit Card
TX004832,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS03569,18-24,Female,PRD0027,Blackout Curtain Set,Home Living,CozyNest,2,$124.99,20%,$199.98,$135.98,$64.00,Cash
TX004833,2023-12-24,BR005,South Market,Kampot,South,CUS00587,45-54,Female,PRD0026,Storage Organizer Box,Home Living,TidyLiving,1,$72.99,10%,$65.69,$51.05,$14.64,Credit Card
TX004834,2023-12-24,BR008,City Hub,Sihanoukville,South,CUS01402,45-54,Female,PRD0046,Resistance Bands Set,Sports,FitGear,1,$198.99,20%,$159.19,$128.19,$31.00,Credit Card
TX004835,2023-12-24,BR006,East Square,Kratie,East,CUS03810,18-24,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,5,$12.99,5%,$61.70,$43.32,$18.38,Cash
TX004836,2023-12-24,BR005,South Market,Kampot,South,CUS01233,55+,Female,PRD0043,Cycling Helmet,Sports,RideSafe,1,$154.99,20%,$123.99,$104.84,$19.15,Credit Card
TX004837,2023-12-24,BR005,South Market,Kampot,South,CUS01403,55+,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,6,$3.99,25%,$17.96,$13.31,$4.65,Cash
TX004838,2023-12-24,BR007,West Gate,Pursat,West,CUS00953,45-54,Female,PRD0034,Shampoo 400ml,Beauty,GlowLab,3,$28.99,5%,$82.62,$48.04,$34.58,Mobile Payment
TX004839,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS00223,18-24,Female,PRD0045,Badminton Racket,Sports,ActivePro,1,$204.99,20%,$163.99,$106.21,$57.78,Debit Card
TX004840,2023-12-24,BR003,Riverside Center,Siem Reap,North,CUS02051,45-54,Female,PRD0036,Hair Serum,Beauty,GlowLab,3,$16.99,15%,$43.32,$31.48,$11.84,Cash
TX004841,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS03191,25-34,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,3,$100.99,10%,$272.67,$156.23,$116.44,Cash
TX004842,2023-12-24,BR008,City Hub,Sihanoukville,South,CUS02772,18-24,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,2,$387.99,15%,$659.58,$520.21,$139.37,Debit Card
TX004843,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS00112,25-34,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$87.99,20%,$140.78,$119.17,$21.61,Debit Card
TX004844,2023-12-24,BR004,North Point,Battambang,North,CUS02190,45-54,Female,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,2,$32.99,15%,$56.08,$32.88,$23.20,Credit Card
TX004845,2023-12-24,BR004,North Point,Battambang,North,CUS01468,45-54,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,1,$97.99,15%,$83.29,$53.19,$30.10,Credit Card
TX004846,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS02695,18-24,Female,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,2,$11.99,10%,$21.58,$15.99,$5.59,Mobile Payment
TX004847,2023-12-24,BR008,City Hub,Sihanoukville,South,CUS01796,45-54,Female,PRD0023,LED Desk Lamp,Home Living,BrightHome,3,$240.99,20%,$578.38,$388.54,$189.84,Cash
TX004848,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS04136,45-54,Male,PRD0006,Tablet Air 10,Electronics,Voltek,2,$845.99,5%,"$1,607.38",$897.40,$709.98,Debit Card
TX004849,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS03508,25-34,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,3,$12.99,0%,$38.97,$29.97,$9.00,Debit Card
TX004850,2023-12-24,BR006,East Square,Kratie,East,CUS02932,35-44,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,8,$12.99,25%,$77.94,$56.00,$21.94,Cash
TX004851,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS02161,25-34,Female,PRD0019,Summer Sandals,Fashion,StrideOn,3,$106.99,20%,$256.78,$153.10,$103.68,Credit Card
TX004852,2023-12-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS02513,18-24,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,4,$1.00,15%,$3.40,$2.53,$0.87,Credit Card
TX004853,2023-12-24,BR004,North Point,Battambang,North,CUS01944,35-44,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,2,$6.99,20%,$11.18,$8.34,$2.84,Mobile Payment
TX004854,2023-12-24,BR007,West Gate,Pursat,West,CUS03373,55+,Male,PRD0046,Resistance Bands Set,Sports,FitGear,3,$170.99,0%,$512.97,$429.26,$83.71,Credit Card
TX004855,2023-12-24,BR004,North Point,Battambang,North,CUS03817,35-44,Male,PRD0047,Swim Goggles,Sports,RideSafe,2,$96.99,10%,$174.58,$102.26,$72.32,Mobile Payment
TX004856,2023-12-24,BR001,Central Mall,Phnom Penh,Central,CUS04195,25-34,Female,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,4,$19.99,0%,$79.96,$54.50,$25.46,Cash
TX004857,2023-12-24,BR004,North Point,Battambang,North,CUS02536,35-44,Female,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,3,$11.99,15%,$30.57,$20.24,$10.33,Credit Card
TX004858,2023-12-24,BR006,East Square,Kratie,East,CUS02867,25-34,Male,PRD0034,Shampoo 400ml,Beauty,GlowLab,2,$24.99,20%,$39.98,$23.43,$16.55,Mobile Payment
TX004859,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS01773,25-34,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,2,$5.99,10%,$10.78,$6.29,$4.49,Debit Card
TX004860,2023-12-25,BR003,Riverside Center,Siem Reap,North,CUS00039,18-24,Female,PRD0064,File Folder Set,Stationery,PaperPlus,2,$18.99,5%,$36.08,$20.53,$15.55,Cash
TX004861,2023-12-25,BR005,South Market,Kampot,South,CUS02938,55+,Male,PRD0060,School Backpack,Stationery,CarryAll,4,$3.49,5%,$13.26,$7.75,$5.51,Debit Card
TX004862,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS03933,35-44,Male,PRD0039,Yoga Mat,Sports,FitGear,1,$57.99,15%,$49.29,$32.54,$16.75,Debit Card
TX004863,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS03625,18-24,Male,PRD0039,Yoga Mat,Sports,FitGear,2,$63.99,0%,$127.98,$76.56,$51.42,Cash
TX004864,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS03693,25-34,Male,PRD0044,Sports Water Bottle,Sports,FitGear,2,$71.99,0%,$143.98,$112.38,$31.60,Cash
TX004865,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS01784,18-24,Male,PRD0004,Smart TV 43in,Electronics,ClearView,2,$581.99,30%,$814.79,$474.28,$340.51,Credit Card
TX004866,2023-12-25,BR003,Riverside Center,Siem Reap,North,CUS02983,35-44,Male,PRD0062,Sketchbook,Stationery,PaperPlus,4,$11.99,0%,$47.96,$38.31,$9.65,Debit Card
TX004867,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS02678,18-24,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$742.99,10%,$668.69,$492.96,$175.73,Mobile Payment
TX004868,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS02278,25-34,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$839.99,25%,$629.99,$369.74,$260.25,Cash
TX004869,2023-12-25,BR004,North Point,Battambang,North,CUS00649,45-54,Female,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,2,$429.99,25%,$644.98,$360.73,$284.25,Cash
TX004870,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS02429,18-24,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,2,$13.99,0%,$27.98,$18.36,$9.62,Cash
TX004871,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS01319,18-24,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$98.99,5%,$188.08,$111.53,$76.55,Cash
TX004872,2023-12-25,BR006,East Square,Kratie,East,CUS02941,45-54,Female,PRD0029,Wall Clock,Home Living,BrightHome,3,$50.99,5%,$145.32,$107.58,$37.74,Cash
TX004873,2023-12-25,BR004,North Point,Battambang,North,CUS03961,35-44,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,3,$74.99,20%,$179.98,$136.10,$43.88,Cash
TX004874,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS03064,55+,Female,PRD0061,Highlighter Set,Stationery,WriteWell,5,$14.99,0%,$74.95,$52.10,$22.85,Cash
TX004875,2023-12-25,BR007,West Gate,Pursat,West,CUS01128,55+,Male,PRD0062,Sketchbook,Stationery,PaperPlus,3,$10.99,0%,$32.97,$21.21,$11.76,Cash
TX004876,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS02000,55+,Female,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$245.99,10%,$221.39,$141.28,$80.11,Debit Card
TX004877,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS02378,35-44,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,3,$23.99,20%,$57.58,$44.94,$12.64,Debit Card
TX004878,2023-12-25,BR006,East Square,Kratie,East,CUS03054,25-34,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,3,$62.99,25%,$141.73,$81.03,$60.70,Cash
TX004879,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS00624,25-34,Male,PRD0042,Football,Sports,ActivePro,1,$167.99,0%,$167.99,$102.70,$65.29,Credit Card
TX004880,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS02201,35-44,Male,PRD0004,Smart TV 43in,Electronics,ClearView,3,$573.99,20%,"$1,377.58","$1,033.19",$344.39,Credit Card
TX004881,2023-12-25,BR006,East Square,Kratie,East,CUS03628,35-44,Female,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,3,$8.99,0%,$26.97,$22.19,$4.78,Debit Card
TX004882,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS00112,25-34,Male,PRD0023,LED Desk Lamp,Home Living,BrightHome,2,$271.99,20%,$435.18,$254.08,$181.10,Mobile Payment
TX004883,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS03064,55+,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,9,$4.99,0%,$44.91,$33.74,$11.17,Credit Card
TX004884,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS03697,18-24,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$20.99,10%,$37.78,$31.07,$6.71,Credit Card
TX004885,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS03380,45-54,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,5,$23.99,0%,$119.95,$79.54,$40.41,Mobile Payment
TX004886,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS03928,35-44,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,1,$58.99,5%,$56.04,$33.66,$22.38,Debit Card
TX004887,2023-12-25,BR005,South Market,Kampot,South,CUS03331,45-54,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,3,$13.99,20%,$33.58,$23.01,$10.57,Debit Card
TX004888,2023-12-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS02170,35-44,Male,PRD0040,Running Shoes,Sports,ActivePro,2,$144.99,25%,$217.48,$165.43,$52.05,Mobile Payment
TX004889,2023-12-25,BR008,City Hub,Sihanoukville,South,CUS02048,18-24,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$88.99,20%,$142.38,$99.04,$43.34,Credit Card
TX004890,2023-12-25,BR001,Central Mall,Phnom Penh,Central,CUS00125,18-24,Male,PRD0018,Formal Shirt,Fashion,Denim Co,1,$19.99,0%,$19.99,$12.62,$7.37,Debit Card
TX004891,2023-12-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS00072,18-24,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$19.99,0%,$79.96,$59.15,$20.81,Credit Card
TX004892,2023-12-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS02685,25-34,Female,PRD0016,Running Sneakers,Fashion,StrideOn,2,$37.99,5%,$72.18,$52.02,$20.16,Credit Card
TX004893,2023-12-26,BR005,South Market,Kampot,South,CUS01213,55+,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,0%,$5.00,$3.47,$1.53,Debit Card
TX004894,2023-12-26,BR006,East Square,Kratie,East,CUS01357,45-54,Female,PRD0061,Highlighter Set,Stationery,WriteWell,4,$14.99,0%,$59.96,$35.78,$24.18,Cash
TX004895,2023-12-26,BR007,West Gate,Pursat,West,CUS03430,25-34,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,4,$85.99,30%,$240.77,$198.99,$41.78,Debit Card
TX004896,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS00469,55+,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,4,$19.99,20%,$63.97,$44.54,$19.43,Credit Card
TX004897,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS01258,25-34,Male,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,3,$31.99,15%,$81.57,$65.26,$16.31,Credit Card
TX004898,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS02880,45-54,Female,PRD0040,Running Shoes,Sports,ActivePro,2,$149.99,15%,$254.98,$209.24,$45.74,Cash
TX004899,2023-12-26,BR008,City Hub,Sihanoukville,South,CUS00123,45-54,Male,PRD0019,Summer Sandals,Fashion,StrideOn,2,$125.99,20%,$201.58,$155.55,$46.03,Credit Card
TX004900,2023-12-26,BR008,City Hub,Sihanoukville,South,CUS02178,18-24,Male,PRD0060,School Backpack,Stationery,CarryAll,4,$3.49,0%,$13.96,$10.64,$3.32,Credit Card
TX004901,2023-12-26,BR006,East Square,Kratie,East,CUS00356,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,25%,$3.75,$2.79,$0.96,Cash
TX004902,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS03227,25-34,Male,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,3,$4.49,20%,$10.78,$7.71,$3.07,Cash
TX004903,2023-12-26,BR006,East Square,Kratie,East,CUS02652,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,7,$1.00,5%,$6.65,$3.93,$2.72,Cash
TX004904,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS02580,18-24,Female,PRD0004,Smart TV 43in,Electronics,ClearView,2,$632.99,10%,"$1,139.38",$922.88,$216.50,Cash
TX004905,2023-12-26,BR008,City Hub,Sihanoukville,South,CUS00971,45-54,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,2,$626.99,0%,"$1,253.98",$965.72,$288.26,Debit Card
TX004906,2023-12-26,BR001,Central Mall,Phnom Penh,Central,CUS03048,35-44,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$828.99,15%,"$1,409.28",$996.43,$412.85,Debit Card
TX004907,2023-12-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS01329,55+,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,2,$3.99,10%,$7.18,$5.14,$2.04,Mobile Payment
TX004908,2023-12-26,BR006,East Square,Kratie,East,CUS02411,35-44,Female,PRD0064,File Folder Set,Stationery,PaperPlus,4,$14.99,20%,$47.97,$32.78,$15.19,Debit Card
